v,omega,x,y,phi,xr,yr,phir,delta
0.0534,0.0397,57.0453,-0.7008,0.0775,57.2997,-0.5254,0.0849,0.0207
0.0529,0.0393,57.1450,-0.6919,0.0783,57.3997,-0.5169,0.0854,0.0205
0.0524,0.0389,57.2446,-0.6831,0.0791,57.4997,-0.5083,0.0859,0.0203
0.0518,0.0385,57.3442,-0.6741,0.0799,57.5997,-0.4997,0.0864,0.0200
0.0513,0.0381,57.4438,-0.6651,0.0807,57.6997,-0.4910,0.0869,0.0198
0.0507,0.0376,57.5434,-0.6560,0.0814,57.7997,-0.4822,0.0874,0.0196
0.0502,0.0372,57.6429,-0.6469,0.0822,57.8997,-0.4735,0.0879,0.0194
0.0496,0.0368,57.7425,-0.6377,0.0829,57.9997,-0.4646,0.0883,0.0191
0.0490,0.0364,57.8421,-0.6284,0.0836,58.0997,-0.4558,0.0888,0.0189
0.0485,0.0360,57.9417,-0.6191,0.0844,58.1997,-0.4468,0.0892,0.0187
0.0479,0.0355,58.0412,-0.6097,0.0851,58.2997,-0.4379,0.0897,0.0185
0.0473,0.0351,58.1408,-0.6002,0.0858,58.3997,-0.4288,0.0901,0.0182
0.0467,0.0347,58.2403,-0.5907,0.0865,58.4997,-0.4198,0.0905,0.0180
0.0461,0.0342,58.3399,-0.5811,0.0872,58.5997,-0.4107,0.0909,0.0177
0.0455,0.0338,58.4394,-0.5715,0.0879,58.6997,-0.4016,0.0913,0.0175
0.0449,0.0334,58.5390,-0.5618,0.0886,58.7997,-0.3924,0.0917,0.0173
0.0443,0.0329,58.6385,-0.5521,0.0892,58.8997,-0.3832,0.0921,0.0170
0.0437,0.0325,58.7380,-0.5423,0.0899,58.9997,-0.3739,0.0925,0.0168
0.0431,0.0320,58.8375,-0.5325,0.0905,59.0997,-0.3646,0.0928,0.0165
0.0425,0.0315,58.9370,-0.5226,0.0912,59.1997,-0.3553,0.0932,0.0163
0.0419,0.0311,59.0365,-0.5126,0.0918,59.2997,-0.3459,0.0936,0.0160
0.0412,0.0306,59.1361,-0.5026,0.0924,59.3997,-0.3365,0.0939,0.0158
0.0406,0.0302,59.2355,-0.4926,0.0930,59.4997,-0.3271,0.0942,0.0155
0.0400,0.0297,59.3350,-0.4825,0.0936,59.5997,-0.3176,0.0945,0.0153
0.0393,0.0292,59.4345,-0.4723,0.0942,59.6997,-0.3081,0.0948,0.0150
0.0387,0.0287,59.5340,-0.4621,0.0948,59.7997,-0.2986,0.0951,0.0148
0.0380,0.0283,59.6335,-0.4519,0.0954,59.8997,-0.2890,0.0954,0.0145
0.0374,0.0278,59.7330,-0.4416,0.0960,59.9997,-0.2794,0.0957,0.0142
0.0367,0.0273,59.8324,-0.4313,0.0965,60.0997,-0.2698,0.0960,0.0140
0.0361,0.0268,59.9319,-0.4209,0.0971,60.1997,-0.2602,0.0963,0.0137
0.0354,0.0263,60.0314,-0.4105,0.0976,60.2997,-0.2505,0.0965,0.0134
0.0348,0.0258,60.1308,-0.4000,0.0981,60.3997,-0.2408,0.0968,0.0132
0.0341,0.0253,60.2303,-0.3896,0.0986,60.4996,-0.2311,0.0970,0.0129
0.0334,0.0248,60.3297,-0.3790,0.0991,60.5996,-0.2214,0.0972,0.0126
0.0327,0.0243,60.4291,-0.3685,0.0996,60.6996,-0.2116,0.0974,0.0124
0.0321,0.0238,60.5286,-0.3579,0.1001,60.7996,-0.2018,0.0976,0.0121
0.0314,0.0233,60.6280,-0.3472,0.1006,60.8996,-0.1920,0.0978,0.0118
0.0307,0.0228,60.7275,-0.3366,0.1011,60.9996,-0.1822,0.0980,0.0116
0.0300,0.0223,60.8269,-0.3259,0.1015,61.0996,-0.1724,0.0982,0.0113
0.0293,0.0218,60.9263,-0.3151,0.1020,61.1996,-0.1625,0.0984,0.0110
0.0286,0.0213,61.0257,-0.3044,0.1024,61.2996,-0.1526,0.0985,0.0107
0.0280,0.0208,61.1251,-0.2936,0.1028,61.3996,-0.1427,0.0987,0.0105
0.0273,0.0203,61.2246,-0.2827,0.1033,61.4996,-0.1328,0.0988,0.0102
0.0266,0.0198,61.3240,-0.2719,0.1037,61.5996,-0.1229,0.0989,0.0099
0.0259,0.0192,61.4234,-0.2610,0.1041,61.6996,-0.1130,0.0990,0.0096
0.0252,0.0187,61.5228,-0.2501,0.1044,61.7996,-0.1030,0.0991,0.0093
0.0245,0.0182,61.6222,-0.2392,0.1048,61.8996,-0.0931,0.0992,0.0091
0.0237,0.0177,61.7216,-0.2282,0.1052,61.9996,-0.0831,0.0993,0.0088
0.0230,0.0172,61.8210,-0.2173,0.1055,62.0996,-0.0732,0.0994,0.0085
0.0223,0.0166,61.9204,-0.2063,0.1059,62.1996,-0.0632,0.0995,0.0082
0.0216,0.0161,62.0198,-0.1953,0.1062,62.2996,-0.0532,0.0995,0.0079
0.0209,0.0156,62.1192,-0.1842,0.1065,62.3996,-0.0432,0.0996,0.0076
0.0202,0.0150,62.2185,-0.1732,0.1068,62.4996,-0.0332,0.0996,0.0074
0.0195,0.0145,62.3179,-0.1621,0.1071,62.5996,-0.0232,0.0996,0.0071
0.0187,0.0140,62.4173,-0.1510,0.1074,62.6996,-0.0132,0.0997,0.0068
0.0180,0.0134,62.5167,-0.1400,0.1077,62.7996,-0.0032,0.0997,0.0065
0.0173,0.0129,62.6161,-0.1288,0.1080,62.8996,0.0068,0.0997,0.0062
0.0166,0.0124,62.7155,-0.1177,0.1082,62.9996,0.0168,0.0997,0.0059
0.0158,0.0118,62.8148,-0.1066,0.1085,63.0996,0.0268,0.0996,0.0056
0.0151,0.0113,62.9142,-0.0954,0.1087,63.1996,0.0368,0.0996,0.0053
0.0144,0.0107,63.0136,-0.0843,0.1089,63.2996,0.0468,0.0996,0.0050
0.0136,0.0102,63.1130,-0.0731,0.1092,63.3996,0.0567,0.0995,0.0047
0.0129,0.0097,63.2124,-0.0620,0.1094,63.4996,0.0667,0.0994,0.0045
0.0122,0.0091,63.3117,-0.0508,0.1096,63.5996,0.0767,0.0994,0.0042
0.0114,0.0086,63.4111,-0.0396,0.1097,63.6996,0.0867,0.0993,0.0039
0.0107,0.0080,63.5105,-0.0284,0.1099,63.7996,0.0966,0.0992,0.0036
0.0100,0.0075,63.6098,-0.0173,0.1101,63.8996,0.1066,0.0991,0.0033
0.0092,0.0069,63.7092,-0.0061,0.1102,63.9996,0.1165,0.0990,0.0030
0.0085,0.0064,63.8086,0.0051,0.1104,64.0996,0.1264,0.0989,0.0027
0.0077,0.0058,63.9080,0.0163,0.1105,64.1996,0.1363,0.0987,0.0024
0.0070,0.0053,64.0073,0.0275,0.1106,64.2996,0.1462,0.0986,0.0021
0.0063,0.0047,64.1067,0.0386,0.1107,64.3996,0.1561,0.0985,0.0018
0.0055,0.0042,64.2061,0.0498,0.1108,64.4996,0.1660,0.0983,0.0015
0.0048,0.0036,64.3055,0.0610,0.1109,64.5996,0.1759,0.0981,0.0012
0.0040,0.0031,64.4048,0.0721,0.1110,64.6996,0.1857,0.0979,0.0009
0.0033,0.0025,64.5042,0.0833,0.1110,64.7996,0.1955,0.0978,0.0006
0.0025,0.0020,64.6036,0.0944,0.1111,64.8996,0.2053,0.0976,0.0003
0.0018,0.0014,64.7030,0.1056,0.1111,64.9996,0.2151,0.0974,0.0001
0.0011,0.0009,64.8023,0.1167,0.1111,65.0996,0.2248,0.0971,-0.0002
0.0003,0.0003,64.9017,0.1278,0.1112,65.1996,0.2346,0.0969,-0.0005
-0.0004,-0.0002,65.0011,0.1389,0.1112,65.2996,0.2443,0.0967,-0.0008
-0.0012,-0.0008,65.1005,0.1500,0.1112,65.3996,0.2540,0.0964,-0.0011
-0.0019,-0.0013,65.1999,0.1611,0.1111,65.4996,0.2636,0.0962,-0.0014
-0.0027,-0.0019,65.2993,0.1721,0.1111,65.5996,0.2733,0.0959,-0.0017
-0.0034,-0.0024,65.3987,0.1832,0.1111,65.6996,0.2829,0.0956,-0.0020
-0.0041,-0.0030,65.4980,0.1942,0.1110,65.7996,0.2924,0.0953,-0.0023
-0.0049,-0.0035,65.5974,0.2052,0.1110,65.8996,0.3020,0.0950,-0.0026
-0.0056,-0.0041,65.6968,0.2162,0.1109,65.9996,0.3115,0.0947,-0.0029
-0.0064,-0.0046,65.7962,0.2271,0.1108,66.0996,0.3210,0.0944,-0.0032
-0.0071,-0.0052,65.8956,0.2380,0.1107,66.1996,0.3304,0.0941,-0.0035
-0.0078,-0.0057,65.9950,0.2490,0.1106,66.2996,0.3399,0.0938,-0.0038
-0.0086,-0.0063,66.0944,0.2598,0.1105,66.3996,0.3493,0.0934,-0.0041
-0.0093,-0.0068,66.1939,0.2707,0.1104,66.4996,0.3586,0.0931,-0.0043
-0.0101,-0.0073,66.2933,0.2815,0.1103,66.5996,0.3679,0.0927,-0.0046
-0.0108,-0.0079,66.3927,0.2923,0.1101,66.6996,0.3772,0.0923,-0.0049
-0.0115,-0.0084,66.4921,0.3031,0.1100,66.7996,0.3864,0.0920,-0.0052
-0.0123,-0.0090,66.5915,0.3139,0.1098,66.8996,0.3956,0.0916,-0.0055
-0.0130,-0.0095,66.6909,0.3246,0.1096,66.9995,0.4048,0.0912,-0.0058
-0.0137,-0.0101,66.7904,0.3352,0.1094,67.0995,0.4139,0.0908,-0.0061
-0.0144,-0.0106,66.8898,0.3459,0.1092,67.1995,0.4230,0.0904,-0.0064
-0.0152,-0.0111,66.9892,0.3565,0.1090,67.2995,0.4321,0.0899,-0.0067
-0.0159,-0.0117,67.0887,0.3671,0.1088,67.3995,0.4411,0.0895,-0.0069
-0.0166,-0.0122,67.1881,0.3776,0.1085,67.4995,0.4500,0.0891,-0.0072
-0.0173,-0.0127,67.2876,0.3881,0.1083,67.5995,0.4589,0.0886,-0.0075
-0.0181,-0.0133,67.3870,0.3986,0.1080,67.6995,0.4678,0.0882,-0.0078
-0.0188,-0.0138,67.4865,0.4090,0.1078,67.7995,0.4766,0.0877,-0.0081
-0.0195,-0.0143,67.5859,0.4194,0.1075,67.8995,0.4854,0.0872,-0.0084
-0.0202,-0.0149,67.6854,0.4297,0.1072,67.9995,0.4941,0.0867,-0.0086
-0.0209,-0.0154,67.7849,0.4400,0.1069,68.0995,0.5027,0.0862,-0.0089
-0.0216,-0.0159,67.8843,0.4503,0.1066,68.1995,0.5114,0.0857,-0.0092
-0.0223,-0.0165,67.9838,0.4605,0.1063,68.2995,0.5199,0.0852,-0.0095
-0.0231,-0.0170,68.0833,0.4707,0.1060,68.3995,0.5284,0.0847,-0.0098
-0.0238,-0.0175,68.1828,0.4808,0.1056,68.4995,0.5369,0.0842,-0.0100
-0.0245,-0.0180,68.2823,0.4909,0.1053,68.5995,0.5453,0.0836,-0.0103
-0.0252,-0.0185,68.3818,0.5009,0.1049,68.6995,0.5537,0.0831,-0.0106
-0.0259,-0.0191,68.4813,0.5108,0.1045,68.7995,0.5620,0.0825,-0.0109
-0.0265,-0.0196,68.5808,0.5208,0.1042,68.8995,0.5702,0.0820,-0.0111
-0.0272,-0.0201,68.6803,0.5306,0.1038,68.9995,0.5784,0.0814,-0.0114
-0.0279,-0.0206,68.7798,0.5405,0.1034,69.0995,0.5865,0.0808,-0.0117
-0.0286,-0.0211,68.8793,0.5502,0.1030,69.1995,0.5946,0.0802,-0.0119
-0.0293,-0.0216,68.9789,0.5599,0.1025,69.2995,0.6026,0.0796,-0.0122
-0.0300,-0.0221,69.0784,0.5696,0.1021,69.3995,0.6106,0.0790,-0.0125
-0.0307,-0.0226,69.1780,0.5792,0.1017,69.4995,0.6184,0.0784,-0.0127
-0.0313,-0.0231,69.2775,0.5887,0.1012,69.5995,0.6263,0.0778,-0.0130
-0.0320,-0.0236,69.3771,0.5982,0.1007,69.6995,0.6340,0.0772,-0.0133
-0.0327,-0.0241,69.4766,0.6076,0.1003,69.7995,0.6417,0.0765,-0.0135
-0.0333,-0.0246,69.5762,0.6170,0.0998,69.8995,0.6494,0.0759,-0.0138
-0.0340,-0.0251,69.6757,0.6263,0.0993,69.9995,0.6569,0.0753,-0.0141
-0.0347,-0.0256,69.7753,0.6355,0.0988,70.0995,0.6645,0.0746,-0.0143
-0.0353,-0.0261,69.8749,0.6447,0.0983,70.1995,0.6719,0.0739,-0.0146
-0.0360,-0.0266,69.9745,0.6538,0.0978,70.2995,0.6793,0.0733,-0.0148
-0.0366,-0.0270,70.0741,0.6628,0.0972,70.3995,0.6866,0.0726,-0.0151
-0.0373,-0.0275,70.1737,0.6718,0.0967,70.4995,0.6938,0.0719,-0.0153
-0.0379,-0.0280,70.2733,0.6807,0.0961,70.5995,0.7010,0.0712,-0.0156
-0.0385,-0.0285,70.3729,0.6896,0.0956,70.6995,0.7081,0.0705,-0.0158
-0.0392,-0.0289,70.4725,0.6983,0.0950,70.7995,0.7151,0.0698,-0.0161
-0.0398,-0.0294,70.5721,0.7071,0.0944,70.8995,0.7221,0.0691,-0.0163
-0.0404,-0.0299,70.6718,0.7157,0.0938,70.9995,0.7289,0.0684,-0.0166
-0.0411,-0.0303,70.7714,0.7243,0.0932,71.0995,0.7357,0.0676,-0.0168
-0.0417,-0.0308,70.8710,0.7328,0.0926,71.1995,0.7425,0.0669,-0.0171
-0.0423,-0.0312,70.9707,0.7412,0.0920,71.2995,0.7491,0.0661,-0.0173
-0.0429,-0.0317,71.0703,0.7495,0.0914,71.3995,0.7557,0.0654,-0.0175
-0.0435,-0.0321,71.1700,0.7578,0.0908,71.4995,0.7622,0.0646,-0.0178
-0.0441,-0.0326,71.2697,0.7660,0.0901,71.5995,0.7687,0.0639,-0.0180
-0.0447,-0.0330,71.3693,0.7741,0.0895,71.6995,0.7750,0.0631,-0.0182
-0.0453,-0.0335,71.4690,0.7822,0.0888,71.7995,0.7813,0.0623,-0.0185
-0.0459,-0.0339,71.5687,0.7901,0.0881,71.8995,0.7875,0.0616,-0.0187
-0.0465,-0.0343,71.6684,0.7980,0.0875,71.9995,0.7936,0.0608,-0.0189
-0.0471,-0.0348,71.7681,0.8058,0.0868,72.0995,0.7997,0.0600,-0.0192
-0.0476,-0.0352,71.8678,0.8136,0.0861,72.1995,0.8056,0.0592,-0.0194
-0.0482,-0.0356,71.9675,0.8212,0.0854,72.2995,0.8115,0.0584,-0.0196
-0.0488,-0.0360,72.0672,0.8288,0.0847,72.3995,0.8173,0.0576,-0.0198
-0.0493,-0.0365,72.1670,0.8363,0.0839,72.4995,0.8231,0.0567,-0.0200
-0.0499,-0.0369,72.2667,0.8437,0.0832,72.5995,0.8287,0.0559,-0.0203
-0.0504,-0.0373,72.3664,0.8510,0.0825,72.6995,0.8342,0.0551,-0.0205
-0.0510,-0.0377,72.4662,0.8582,0.0817,72.7995,0.8397,0.0542,-0.0207
-0.0515,-0.0381,72.5659,0.8654,0.0810,72.8995,0.8451,0.0534,-0.0209
-0.0521,-0.0385,72.6657,0.8724,0.0802,72.9995,0.8504,0.0526,-0.0211
-0.0526,-0.0389,72.7654,0.8794,0.0794,73.0995,0.8556,0.0517,-0.0213
-0.0531,-0.0393,72.8652,0.8863,0.0787,73.1995,0.8608,0.0509,-0.0215
-0.0537,-0.0397,72.9650,0.8931,0.0779,73.2995,0.8658,0.0500,-0.0217
-0.0542,-0.0400,73.0648,0.8998,0.0771,73.3995,0.8708,0.0491,-0.0219
-0.0547,-0.0404,73.1645,0.9064,0.0763,73.4995,0.8756,0.0483,-0.0221
-0.0552,-0.0408,73.2643,0.9129,0.0755,73.5994,0.8804,0.0474,-0.0223
-0.0557,-0.0412,73.3641,0.9194,0.0747,73.6994,0.8851,0.0465,-0.0225
-0.0562,-0.0415,73.4639,0.9257,0.0738,73.7994,0.8897,0.0456,-0.0227
-0.0567,-0.0419,73.5638,0.9320,0.0730,73.8994,0.8943,0.0447,-0.0229
-0.0572,-0.0423,73.6636,0.9381,0.0722,73.9994,0.8987,0.0438,-0.0231
-0.0576,-0.0426,73.7634,0.9442,0.0713,74.0994,0.9030,0.0429,-0.0233
-0.0581,-0.0430,73.8632,0.9502,0.0705,74.1994,0.9073,0.0420,-0.0234
-0.0586,-0.0433,73.9631,0.9561,0.0696,74.2994,0.9114,0.0411,-0.0236
-0.0590,-0.0437,74.0629,0.9619,0.0687,74.3994,0.9155,0.0402,-0.0238
-0.0595,-0.0440,74.1627,0.9676,0.0679,74.4994,0.9195,0.0393,-0.0240
-0.0600,-0.0443,74.2626,0.9732,0.0670,74.5994,0.9234,0.0384,-0.0241
-0.0604,-0.0447,74.3624,0.9787,0.0661,74.6994,0.9272,0.0374,-0.0243
-0.0608,-0.0450,74.4623,0.9841,0.0652,74.7994,0.9309,0.0365,-0.0245
-0.0613,-0.0453,74.5622,0.9894,0.0643,74.8994,0.9345,0.0356,-0.0247
-0.0617,-0.0456,74.6620,0.9946,0.0634,74.9994,0.9380,0.0347,-0.0248
-0.0621,-0.0459,74.7619,0.9997,0.0625,75.0994,0.9414,0.0337,-0.0250
-0.0625,-0.0463,74.8618,1.0047,0.0616,75.1994,0.9447,0.0328,-0.0251
-0.0629,-0.0466,74.9617,1.0096,0.0607,75.2994,0.9480,0.0318,-0.0253
-0.0633,-0.0469,75.0616,1.0144,0.0597,75.3994,0.9511,0.0309,-0.0254
-0.0637,-0.0471,75.1615,1.0191,0.0588,75.4994,0.9541,0.0299,-0.0256
-0.0641,-0.0474,75.2614,1.0237,0.0578,75.5994,0.9571,0.0290,-0.0257
-0.0645,-0.0477,75.3613,1.0282,0.0569,75.6994,0.9599,0.0280,-0.0259
-0.0649,-0.0480,75.4612,1.0326,0.0559,75.7994,0.9627,0.0271,-0.0260
-0.0653,-0.0483,75.5611,1.0369,0.0550,75.8994,0.9653,0.0261,-0.0262
-0.0656,-0.0485,75.6610,1.0411,0.0540,75.9994,0.9679,0.0251,-0.0263
-0.0660,-0.0488,75.7610,1.0452,0.0530,76.0994,0.9704,0.0242,-0.0265
-0.0663,-0.0491,75.8609,1.0491,0.0521,76.1994,0.9727,0.0232,-0.0266
-0.0667,-0.0493,75.9608,1.0530,0.0511,76.2994,0.9750,0.0222,-0.0267
-0.0670,-0.0496,76.0608,1.0568,0.0501,76.3994,0.9772,0.0212,-0.0268
-0.0673,-0.0498,76.1607,1.0605,0.0491,76.4994,0.9793,0.0203,-0.0270
-0.0677,-0.0501,76.2606,1.0640,0.0481,76.5994,0.9812,0.0193,-0.0271
-0.0680,-0.0503,76.3606,1.0675,0.0471,76.6994,0.9831,0.0183,-0.0272
-0.0683,-0.0505,76.4606,1.0708,0.0461,76.7994,0.9849,0.0173,-0.0273
-0.0686,-0.0508,76.5605,1.0741,0.0451,76.8994,0.9866,0.0163,-0.0274
-0.0689,-0.0510,76.6605,1.0772,0.0441,76.9994,0.9882,0.0153,-0.0276
-0.0692,-0.0512,76.7604,1.0803,0.0431,77.0994,0.9896,0.0144,-0.0277
-0.0695,-0.0514,76.8604,1.0832,0.0420,77.1994,0.9910,0.0134,-0.0278
-0.0697,-0.0516,76.9604,1.0860,0.0410,77.2994,0.9923,0.0124,-0.0279
-0.0700,-0.0518,77.0603,1.0887,0.0400,77.3994,0.9935,0.0114,-0.0280
-0.0703,-0.0520,77.1603,1.0913,0.0389,77.4994,0.9946,0.0104,-0.0281
-0.0705,-0.0522,77.2603,1.0938,0.0379,77.5994,0.9956,0.0094,-0.0282
-0.0708,-0.0524,77.3603,1.0962,0.0369,77.6994,0.9965,0.0084,-0.0283
-0.0710,-0.0526,77.4603,1.0984,0.0358,77.7994,0.9973,0.0074,-0.0284
-0.0713,-0.0527,77.5602,1.1006,0.0348,77.8994,0.9979,0.0064,-0.0284
-0.0715,-0.0529,77.6602,1.1026,0.0337,77.9994,0.9985,0.0054,-0.0285
-0.0717,-0.0531,77.7602,1.1046,0.0326,78.0994,0.9990,0.0044,-0.0286
-0.0719,-0.0532,77.8602,1.1064,0.0316,78.1994,0.9994,0.0034,-0.0287
-0.0721,-0.0534,77.9602,1.1081,0.0305,78.2994,0.9997,0.0024,-0.0288
-0.0723,-0.0535,78.0602,1.1097,0.0294,78.3994,0.9999,0.0014,-0.0288
-0.0725,-0.0537,78.1602,1.1112,0.0284,78.4994,1.0000,0.0004,-0.0289
-0.0727,-0.0538,78.2602,1.1126,0.0273,78.5994,1.0000,-0.0006,-0.0290
-0.0729,-0.0540,78.3602,1.1139,0.0262,78.6994,0.9999,-0.0016,-0.0290
-0.0731,-0.0541,78.4602,1.1151,0.0251,78.7994,0.9997,-0.0026,-0.0291
-0.0732,-0.0542,78.5602,1.1161,0.0241,78.8994,0.9994,-0.0036,-0.0291
-0.0734,-0.0543,78.6602,1.1171,0.0230,78.9994,0.9989,-0.0046,-0.0292
-0.0735,-0.0544,78.7602,1.1179,0.0219,79.0994,0.9984,-0.0056,-0.0293
-0.0737,-0.0545,78.8603,1.1186,0.0208,79.1994,0.9978,-0.0066,-0.0293
-0.0738,-0.0546,78.9603,1.1192,0.0197,79.2994,0.9971,-0.0076,-0.0294
-0.0739,-0.0547,79.0603,1.1197,0.0186,79.3994,0.9963,-0.0086,-0.0294
-0.0740,-0.0548,79.1603,1.1201,0.0175,79.4994,0.9954,-0.0096,-0.0294
-0.0742,-0.0549,79.2603,1.1204,0.0164,79.5994,0.9944,-0.0106,-0.0295
-0.0743,-0.0550,79.3603,1.1205,0.0153,79.6994,0.9933,-0.0116,-0.0295
-0.0744,-0.0551,79.4603,1.1206,0.0142,79.7994,0.9921,-0.0126,-0.0295
-0.0744,-0.0551,79.5603,1.1205,0.0131,79.8994,0.9908,-0.0136,-0.0296
-0.0745,-0.0552,79.6603,1.1203,0.0120,79.9994,0.9894,-0.0145,-0.0296
-0.0746,-0.0552,79.7603,1.1200,0.0109,80.0993,0.9879,-0.0155,-0.0296
-0.0747,-0.0553,79.8604,1.1196,0.0098,80.1993,0.9863,-0.0165,-0.0296
-0.0747,-0.0553,79.9604,1.1191,0.0087,80.2993,0.9846,-0.0175,-0.0297
-0.0748,-0.0554,80.0604,1.1185,0.0076,80.3993,0.9828,-0.0185,-0.0297
-0.0748,-0.0554,80.1604,1.1178,0.0065,80.4993,0.9809,-0.0195,-0.0297
-0.0749,-0.0554,80.2604,1.1169,0.0054,80.5993,0.9789,-0.0204,-0.0297
-0.0749,-0.0555,80.3604,1.1160,0.0043,80.6993,0.9768,-0.0214,-0.0297
-0.0749,-0.0555,80.4604,1.1149,0.0032,80.7993,0.9746,-0.0224,-0.0297
-0.0749,-0.0555,80.5604,1.1137,0.0021,80.8993,0.9723,-0.0234,-0.0297
-0.0749,-0.0555,80.6604,1.1124,0.0010,80.9993,0.9699,-0.0243,-0.0297
-0.0749,-0.0555,80.7604,1.1110,-0.0002,81.0993,0.9674,-0.0253,-0.0297
-0.0749,-0.0555,80.8604,1.1095,-0.0013,81.1993,0.9648,-0.0263,-0.0297
-0.0749,-0.0555,80.9604,1.1079,-0.0024,81.2993,0.9622,-0.0272,-0.0297
-0.0749,-0.0554,81.0604,1.1062,-0.0035,81.3993,0.9594,-0.0282,-0.0296
-0.0748,-0.0554,81.1604,1.1043,-0.0046,81.4993,0.9565,-0.0292,-0.0296
-0.0748,-0.0554,81.2604,1.1024,-0.0057,81.5993,0.9536,-0.0301,-0.0296
-0.0747,-0.0554,81.3604,1.1003,-0.0068,81.6993,0.9505,-0.0311,-0.0296
-0.0747,-0.0553,81.4604,1.0981,-0.0079,81.7993,0.9473,-0.0320,-0.0295
-0.0746,-0.0553,81.5604,1.0958,-0.0090,81.8993,0.9441,-0.0330,-0.0295
-0.0746,-0.0552,81.6603,1.0934,-0.0101,81.9993,0.9408,-0.0339,-0.0295
-0.0745,-0.0552,81.7603,1.0909,-0.0112,82.0993,0.9373,-0.0348,-0.0294
-0.0744,-0.0551,81.8603,1.0883,-0.0123,82.1993,0.9338,-0.0358,-0.0294
-0.0743,-0.0550,81.9603,1.0856,-0.0134,82.2993,0.9302,-0.0367,-0.0294
-0.0742,-0.0550,82.0602,1.0828,-0.0145,82.3993,0.9264,-0.0376,-0.0293
-0.0741,-0.0549,82.1602,1.0798,-0.0156,82.4993,0.9226,-0.0385,-0.0293
-0.0740,-0.0548,82.2602,1.0768,-0.0167,82.5993,0.9187,-0.0395,-0.0292
-0.0739,-0.0547,82.3601,1.0736,-0.0178,82.6993,0.9147,-0.0404,-0.0291
-0.0737,-0.0546,82.4601,1.0704,-0.0189,82.7993,0.9106,-0.0413,-0.0291
-0.0736,-0.0545,82.5600,1.0670,-0.0200,82.8993,0.9065,-0.0422,-0.0290
-0.0734,-0.0544,82.6600,1.0635,-0.0211,82.9993,0.9022,-0.0431,-0.0290
-0.0733,-0.0543,82.7599,1.0599,-0.0222,83.0993,0.8978,-0.0440,-0.0289
-0.0731,-0.0542,82.8599,1.0563,-0.0233,83.1993,0.8934,-0.0449,-0.0288
-0.0730,-0.0541,82.9598,1.0525,-0.0244,83.2993,0.8889,-0.0458,-0.0288
-0.0728,-0.0539,83.0598,1.0486,-0.0254,83.3993,0.8842,-0.0467,-0.0287
-0.0726,-0.0538,83.1597,1.0446,-0.0265,83.4993,0.8795,-0.0476,-0.0286
-0.0724,-0.0537,83.2596,1.0405,-0.0276,83.5993,0.8747,-0.0484,-0.0285
-0.0722,-0.0535,83.3595,1.0363,-0.0287,83.6993,0.8698,-0.0493,-0.0284
-0.0720,-0.0534,83.4595,1.0320,-0.0297,83.7993,0.8648,-0.0502,-0.0283
-0.0718,-0.0532,83.5594,1.0275,-0.0308,83.8993,0.8598,-0.0510,-0.0283
-0.0716,-0.0530,83.6593,1.0230,-0.0319,83.9993,0.8546,-0.0519,-0.0282
-0.0714,-0.0529,83.7592,1.0184,-0.0329,84.0993,0.8494,-0.0527,-0.0281
-0.0711,-0.0527,83.8591,1.0137,-0.0340,84.1993,0.8441,-0.0536,-0.0280
-0.0709,-0.0525,83.9590,1.0089,-0.0351,84.2993,0.8387,-0.0544,-0.0279
-0.0706,-0.0523,84.0589,1.0039,-0.0361,84.3993,0.8332,-0.0552,-0.0278
-0.0704,-0.0522,84.1587,0.9989,-0.0371,84.4993,0.8276,-0.0561,-0.0277
-0.0701,-0.0520,84.2586,0.9938,-0.0382,84.5993,0.8220,-0.0569,-0.0275
-0.0699,-0.0518,84.3585,0.9886,-0.0392,84.6993,0.8162,-0.0577,-0.0274
-0.0696,-0.0516,84.4584,0.9833,-0.0403,84.7993,0.8104,-0.0585,-0.0273
-0.0693,-0.0514,84.5582,0.9778,-0.0413,84.8993,0.8045,-0.0593,-0.0272
-0.0690,-0.0511,84.6581,0.9723,-0.0423,84.9993,0.7985,-0.0601,-0.0271
-0.0687,-0.0509,84.7579,0.9667,-0.0433,85.0993,0.7925,-0.0609,-0.0270
-0.0684,-0.0507,84.8578,0.9610,-0.0444,85.1993,0.7863,-0.0617,-0.0268
-0.0681,-0.0505,84.9576,0.9552,-0.0454,85.2993,0.7801,-0.0625,-0.0267
-0.0678,-0.0502,85.0575,0.9493,-0.0464,85.3993,0.7738,-0.0633,-0.0266
-0.0675,-0.0500,85.1573,0.9433,-0.0474,85.4993,0.7674,-0.0640,-0.0264
-0.0671,-0.0498,85.2571,0.9372,-0.0484,85.5993,0.7610,-0.0648,-0.0263
-0.0668,-0.0495,85.3569,0.9311,-0.0494,85.6993,0.7545,-0.0655,-0.0262
-0.0664,-0.0492,85.4567,0.9248,-0.0504,85.7993,0.7479,-0.0663,-0.0260
-0.0661,-0.0490,85.5565,0.9184,-0.0514,85.8993,0.7412,-0.0670,-0.0259
-0.0657,-0.0487,85.6563,0.9120,-0.0523,85.9993,0.7344,-0.0678,-0.0257
-0.0654,-0.0485,85.7561,0.9054,-0.0533,86.0993,0.7276,-0.0685,-0.0256
-0.0650,-0.0482,85.8559,0.8988,-0.0543,86.1993,0.7207,-0.0692,-0.0254
