v,omega,x,y,phi,xr,yr,phir,delta
-0.0565,-0.0419,85.9895,0.7696,-0.0574,86.2993,0.7138,-0.0699,-0.0220
-0.0561,-0.0416,86.0892,0.7627,-0.0583,86.3993,0.7067,-0.0706,-0.0219
-0.0557,-0.0413,86.1890,0.7558,-0.0591,86.4993,0.6996,-0.0713,-0.0217
-0.0553,-0.0410,86.2888,0.7488,-0.0599,86.5993,0.6924,-0.0720,-0.0215
-0.0549,-0.0407,86.3885,0.7417,-0.0607,86.6992,0.6852,-0.0727,-0.0214
-0.0545,-0.0404,86.4883,0.7345,-0.0616,86.7992,0.6779,-0.0734,-0.0212
-0.0540,-0.0401,86.5880,0.7273,-0.0624,86.8992,0.6705,-0.0741,-0.0210
-0.0536,-0.0398,86.6877,0.7200,-0.0632,86.9992,0.6630,-0.0747,-0.0209
-0.0532,-0.0394,86.7875,0.7126,-0.0640,87.0992,0.6555,-0.0754,-0.0207
-0.0527,-0.0391,86.8872,0.7051,-0.0648,87.1992,0.6479,-0.0760,-0.0205
-0.0523,-0.0388,86.9869,0.6976,-0.0655,87.2992,0.6403,-0.0767,-0.0203
-0.0518,-0.0384,87.0866,0.6900,-0.0663,87.3992,0.6326,-0.0773,-0.0201
-0.0514,-0.0381,87.1863,0.6824,-0.0671,87.4992,0.6248,-0.0779,-0.0199
-0.0509,-0.0378,87.2861,0.6746,-0.0678,87.5992,0.6169,-0.0785,-0.0198
-0.0504,-0.0374,87.3858,0.6668,-0.0686,87.6992,0.6090,-0.0791,-0.0196
-0.0500,-0.0371,87.4855,0.6590,-0.0693,87.7992,0.6011,-0.0797,-0.0194
-0.0495,-0.0367,87.5851,0.6510,-0.0701,87.8992,0.5931,-0.0803,-0.0192
-0.0490,-0.0364,87.6848,0.6431,-0.0708,87.9992,0.5850,-0.0809,-0.0190
-0.0485,-0.0360,87.7845,0.6350,-0.0715,88.0992,0.5768,-0.0815,-0.0188
-0.0480,-0.0356,87.8842,0.6269,-0.0723,88.1992,0.5686,-0.0821,-0.0186
-0.0475,-0.0353,87.9839,0.6187,-0.0730,88.2992,0.5604,-0.0826,-0.0184
-0.0470,-0.0349,88.0835,0.6105,-0.0737,88.3992,0.5521,-0.0832,-0.0182
-0.0465,-0.0345,88.1832,0.6022,-0.0744,88.4992,0.5437,-0.0837,-0.0180
-0.0460,-0.0341,88.2828,0.5938,-0.0751,88.5992,0.5353,-0.0843,-0.0178
-0.0455,-0.0338,88.3825,0.5854,-0.0758,88.6992,0.5268,-0.0848,-0.0176
-0.0450,-0.0334,88.4821,0.5769,-0.0764,88.7992,0.5183,-0.0853,-0.0174
-0.0444,-0.0330,88.5818,0.5684,-0.0771,88.8992,0.5097,-0.0858,-0.0171
-0.0439,-0.0326,88.6814,0.5598,-0.0778,88.9992,0.5011,-0.0863,-0.0169
-0.0434,-0.0322,88.7810,0.5511,-0.0784,89.0992,0.4924,-0.0868,-0.0167
-0.0429,-0.0318,88.8807,0.5425,-0.0791,89.1992,0.4837,-0.0873,-0.0165
-0.0423,-0.0314,88.9803,0.5337,-0.0797,89.2992,0.4749,-0.0878,-0.0163
-0.0418,-0.0310,89.0799,0.5249,-0.0803,89.3992,0.4661,-0.0882,-0.0161
-0.0412,-0.0306,89.1795,0.5160,-0.0809,89.4992,0.4572,-0.0887,-0.0158
-0.0407,-0.0302,89.2791,0.5071,-0.0816,89.5992,0.4483,-0.0892,-0.0156
-0.0401,-0.0298,89.3787,0.4982,-0.0822,89.6992,0.4393,-0.0896,-0.0154
-0.0395,-0.0294,89.4783,0.4892,-0.0828,89.7992,0.4303,-0.0900,-0.0152
-0.0390,-0.0289,89.5779,0.4801,-0.0833,89.8992,0.4213,-0.0904,-0.0149
-0.0384,-0.0285,89.6775,0.4710,-0.0839,89.9992,0.4122,-0.0909,-0.0147
-0.0378,-0.0281,89.7771,0.4619,-0.0845,90.0992,0.4031,-0.0913,-0.0145
-0.0373,-0.0277,89.8766,0.4527,-0.0851,90.1992,0.3939,-0.0917,-0.0142
-0.0367,-0.0272,89.9762,0.4434,-0.0856,90.2992,0.3847,-0.0920,-0.0140
-0.0361,-0.0268,90.0758,0.4342,-0.0861,90.3992,0.3754,-0.0924,-0.0138
-0.0355,-0.0264,90.1754,0.4248,-0.0867,90.4992,0.3661,-0.0928,-0.0135
-0.0349,-0.0259,90.2749,0.4155,-0.0872,90.5992,0.3568,-0.0931,-0.0133
-0.0343,-0.0255,90.3745,0.4061,-0.0877,90.6992,0.3475,-0.0935,-0.0131
-0.0337,-0.0251,90.4740,0.3966,-0.0882,90.7992,0.3381,-0.0938,-0.0128
-0.0331,-0.0246,90.5736,0.3871,-0.0887,90.8992,0.3286,-0.0942,-0.0126
-0.0325,-0.0242,90.6731,0.3776,-0.0892,90.9992,0.3192,-0.0945,-0.0123
-0.0319,-0.0237,90.7727,0.3680,-0.0897,91.0992,0.3097,-0.0948,-0.0121
-0.0313,-0.0233,90.8722,0.3585,-0.0902,91.1992,0.3002,-0.0951,-0.0119
-0.0307,-0.0228,90.9718,0.3488,-0.0907,91.2992,0.2906,-0.0954,-0.0116
-0.0301,-0.0224,91.0713,0.3392,-0.0911,91.3992,0.2810,-0.0957,-0.0114
-0.0295,-0.0219,91.1708,0.3295,-0.0916,91.4992,0.2714,-0.0960,-0.0111
-0.0288,-0.0214,91.2703,0.3197,-0.0920,91.5992,0.2618,-0.0962,-0.0109
-0.0282,-0.0210,91.3699,0.3100,-0.0924,91.6992,0.2521,-0.0965,-0.0106
-0.0276,-0.0205,91.4694,0.3002,-0.0929,91.7992,0.2424,-0.0967,-0.0104
-0.0270,-0.0201,91.5689,0.2904,-0.0933,91.8992,0.2327,-0.0969,-0.0101
-0.0263,-0.0196,91.6684,0.2805,-0.0937,91.9992,0.2230,-0.0972,-0.0099
-0.0257,-0.0191,91.7679,0.2706,-0.0941,92.0992,0.2132,-0.0974,-0.0096
-0.0251,-0.0187,91.8674,0.2607,-0.0944,92.1992,0.2034,-0.0976,-0.0094
-0.0244,-0.0182,91.9670,0.2508,-0.0948,92.2992,0.1936,-0.0978,-0.0091
-0.0238,-0.0177,92.0665,0.2408,-0.0952,92.3992,0.1838,-0.0980,-0.0089
-0.0232,-0.0172,92.1660,0.2309,-0.0955,92.4992,0.1740,-0.0982,-0.0086
-0.0225,-0.0168,92.2655,0.2209,-0.0959,92.5992,0.1641,-0.0983,-0.0083
-0.0219,-0.0163,92.3650,0.2108,-0.0962,92.6992,0.1542,-0.0985,-0.0081
-0.0212,-0.0158,92.4645,0.2008,-0.0965,92.7992,0.1444,-0.0986,-0.0078
-0.0206,-0.0153,92.5639,0.1907,-0.0968,92.8992,0.1345,-0.0988,-0.0076
-0.0199,-0.0148,92.6634,0.1807,-0.0972,92.9992,0.1245,-0.0989,-0.0073
-0.0193,-0.0144,92.7629,0.1706,-0.0975,93.0992,0.1146,-0.0990,-0.0070
-0.0186,-0.0139,92.8624,0.1605,-0.0977,93.1992,0.1047,-0.0991,-0.0068
-0.0179,-0.0134,92.9619,0.1503,-0.0980,93.2991,0.0947,-0.0992,-0.0065
-0.0173,-0.0129,93.0614,0.1402,-0.0983,93.3991,0.0848,-0.0993,-0.0063
-0.0166,-0.0124,93.1609,0.1300,-0.0985,93.4991,0.0748,-0.0994,-0.0060
-0.0160,-0.0119,93.2604,0.1199,-0.0988,93.5991,0.0648,-0.0995,-0.0057
-0.0153,-0.0114,93.3598,0.1097,-0.0990,93.6991,0.0548,-0.0995,-0.0055
-0.0146,-0.0109,93.4593,0.0995,-0.0993,93.7991,0.0448,-0.0996,-0.0052
-0.0140,-0.0104,93.5588,0.0893,-0.0995,93.8991,0.0349,-0.0996,-0.0049
-0.0133,-0.0099,93.6583,0.0791,-0.0997,93.9991,0.0249,-0.0996,-0.0047
-0.0126,-0.0094,93.7577,0.0689,-0.0999,94.0991,0.0149,-0.0997,-0.0044
-0.0120,-0.0089,93.8572,0.0586,-0.1001,94.1991,0.0049,-0.0997,-0.0041
-0.0113,-0.0085,93.9567,0.0484,-0.1002,94.2991,-0.0051,-0.0997,-0.0039
-0.0106,-0.0080,94.0562,0.0382,-0.1004,94.3991,-0.0151,-0.0997,-0.0036
-0.0099,-0.0075,94.1557,0.0279,-0.1006,94.4991,-0.0251,-0.0996,-0.0033
-0.0093,-0.0070,94.2551,0.0177,-0.1007,94.5991,-0.0351,-0.0996,-0.0031
-0.0086,-0.0065,94.3546,0.0075,-0.1009,94.6991,-0.0451,-0.0996,-0.0028
-0.0079,-0.0060,94.4541,-0.0028,-0.1010,94.7991,-0.0551,-0.0995,-0.0025
-0.0072,-0.0055,94.5536,-0.0130,-0.1011,94.8991,-0.0651,-0.0995,-0.0023
-0.0066,-0.0050,94.6530,-0.0233,-0.1012,94.9991,-0.0751,-0.0994,-0.0020
-0.0059,-0.0045,94.7525,-0.0335,-0.1013,95.0991,-0.0850,-0.0993,-0.0017
-0.0052,-0.0040,94.8520,-0.0437,-0.1014,95.1991,-0.0950,-0.0992,-0.0015
-0.0045,-0.0035,94.9515,-0.0540,-0.1015,95.2991,-0.1049,-0.0991,-0.0012
-0.0039,-0.0030,95.0509,-0.0642,-0.1016,95.3991,-0.1149,-0.0990,-0.0009
-0.0032,-0.0024,95.1504,-0.0744,-0.1016,95.4991,-0.1248,-0.0989,-0.0007
-0.0025,-0.0019,95.2499,-0.0846,-0.1017,95.5991,-0.1347,-0.0988,-0.0004
-0.0018,-0.0014,95.3494,-0.0948,-0.1017,95.6991,-0.1446,-0.0986,-0.0001
-0.0011,-0.0009,95.4488,-0.1050,-0.1017,95.7991,-0.1545,-0.0985,0.0001
-0.0005,-0.0004,95.5483,-0.1152,-0.1018,95.8991,-0.1644,-0.0983,0.0004
0.0002,0.0001,95.6478,-0.1253,-0.1018,95.9991,-0.1742,-0.0982,0.0007
0.0009,0.0006,95.7473,-0.1355,-0.1018,96.0991,-0.1841,-0.0980,0.0010
0.0016,0.0011,95.8468,-0.1456,-0.1018,96.1991,-0.1939,-0.0978,0.0012
0.0022,0.0016,95.9463,-0.1558,-0.1017,96.2991,-0.2037,-0.0976,0.0015
0.0029,0.0021,96.0457,-0.1659,-0.1017,96.3991,-0.2135,-0.0974,0.0018
0.0036,0.0026,96.1452,-0.1760,-0.1017,96.4991,-0.2232,-0.0972,0.0020
0.0043,0.0031,96.2447,-0.1860,-0.1016,96.5991,-0.2330,-0.0969,0.0023
0.0050,0.0036,96.3442,-0.1961,-0.1015,96.6991,-0.2427,-0.0967,0.0026
0.0056,0.0041,96.4437,-0.2061,-0.1015,96.7991,-0.2524,-0.0965,0.0028
0.0063,0.0046,96.5432,-0.2162,-0.1014,96.8991,-0.2620,-0.0962,0.0031
0.0070,0.0051,96.6427,-0.2262,-0.1013,96.9991,-0.2717,-0.0959,0.0034
0.0077,0.0056,96.7422,-0.2361,-0.1012,97.0991,-0.2813,-0.0957,0.0036
0.0083,0.0061,96.8417,-0.2461,-0.1011,97.1991,-0.2909,-0.0954,0.0039
0.0090,0.0066,96.9412,-0.2560,-0.1010,97.2991,-0.3004,-0.0951,0.0042
0.0097,0.0071,97.0407,-0.2659,-0.1008,97.3991,-0.3099,-0.0948,0.0044
0.0103,0.0076,97.1402,-0.2758,-0.1007,97.4991,-0.3194,-0.0945,0.0047
0.0110,0.0081,97.2398,-0.2856,-0.1005,97.5991,-0.3289,-0.0942,0.0050
0.0117,0.0086,97.3393,-0.2954,-0.1004,97.6991,-0.3383,-0.0938,0.0052
0.0124,0.0091,97.4388,-0.3052,-0.1002,97.7991,-0.3477,-0.0935,0.0055
0.0130,0.0096,97.5383,-0.3150,-0.1000,97.8991,-0.3571,-0.0931,0.0057
0.0137,0.0100,97.6378,-0.3247,-0.0998,97.9991,-0.3664,-0.0928,0.0060
0.0143,0.0105,97.7374,-0.3344,-0.0996,98.0991,-0.3757,-0.0924,0.0063
0.0150,0.0110,97.8369,-0.3441,-0.0994,98.1991,-0.3849,-0.0920,0.0065
0.0157,0.0115,97.9364,-0.3537,-0.0992,98.2991,-0.3941,-0.0916,0.0068
0.0163,0.0120,98.0360,-0.3633,-0.0990,98.3991,-0.4033,-0.0913,0.0071
0.0170,0.0125,98.1355,-0.3728,-0.0987,98.4991,-0.4124,-0.0908,0.0073
0.0176,0.0130,98.2351,-0.3824,-0.0985,98.5991,-0.4215,-0.0904,0.0076
0.0183,0.0135,98.3346,-0.3918,-0.0982,98.6991,-0.4306,-0.0900,0.0078
0.0190,0.0139,98.4342,-0.4013,-0.0980,98.7991,-0.4396,-0.0896,0.0081
0.0196,0.0144,98.5337,-0.4107,-0.0977,98.8991,-0.4485,-0.0891,0.0083
0.0202,0.0149,98.6333,-0.4201,-0.0974,98.9991,-0.4575,-0.0887,0.0086
0.0209,0.0154,98.7329,-0.4294,-0.0971,99.0991,-0.4663,-0.0882,0.0089
0.0215,0.0159,98.8324,-0.4386,-0.0968,99.1991,-0.4751,-0.0878,0.0091
0.0222,0.0163,98.9320,-0.4479,-0.0965,99.2991,-0.4839,-0.0873,0.0094
0.0228,0.0168,99.0316,-0.4571,-0.0961,99.3991,-0.4926,-0.0868,0.0096
0.0235,0.0173,99.1312,-0.4662,-0.0958,99.4991,-0.5013,-0.0863,0.0099
0.0241,0.0178,99.2307,-0.4753,-0.0955,99.5991,-0.5100,-0.0858,0.0101
0.0247,0.0182,99.3303,-0.4844,-0.0951,99.6991,-0.5185,-0.0853,0.0104
0.0254,0.0187,99.4299,-0.4934,-0.0947,99.7990,-0.5271,-0.0848,0.0106
0.0260,0.0192,99.5295,-0.5023,-0.0944,99.8990,-0.5355,-0.0843,0.0109
0.0266,0.0196,99.6291,-0.5112,-0.0940,99.9990,-0.5439,-0.0837,0.0111
